EAR_TAG,sampleDate,ExtractionID,QC_RTL,DOB,TEL_sampleNO,TL_Quartiles,CULL_DATE,Time_Months,Time_Years,Event,residRTL_plateRow,AGE_Y,Time1stSampleDeath
403159,20/02/2012,212,0.988788664,05/12/2008,4,2,05/05/2016,NA,4.208219178,1,-0.03911119,3,1536
403173,17/02/2012,1188,0.993611685,31/12/2008,4,2,04/10/2012,NA,0.630136986,1,-0.074332408,3,230
403215,22/02/2012,537,0.944430811,14/01/2009,4,2,15/11/2013,NA,1.731506849,1,-0.088165592,3,632
403264,27/02/2012,897,0.988658632,03/03/2009,4,2,27/06/2014,NA,2.331506849,1,-0.114283542,3,851
403376,23/02/2012,410,0.93460249,01/05/2009,3,2,NULL,NA,4.931506849,0,-0.191492821,3,1800
403432,22/02/2012,1111,1.274616579,08/07/2009,4,4,NULL,NA,4.931506849,0,0.076360979,3,1800
403516,21/02/2013,876,1.109834578,25/08/2009,5,3,11/08/2015,NA,2.468493151,1,-0.036880486,3,901
403523,25/02/2013,790,1.429597405,04/09/2009,3,4,10/07/2014,NA,1.369863014,1,0.162263334,3,500
403537,21/02/2013,1312,1.076090561,05/10/2009,4,3,10/07/2014,NA,1.380821918,1,0.046188196,3,504
403593,27/02/2013,157,1.409239936,29/11/2009,4,4,NULL,NA,4.931506849,0,0.126206309,3,1800
403656,25/02/2013,667,1.102162287,09/12/2009,4,3,11/08/2016,NA,3.460273973,1,-0.008699498,3,1263
403677,11/03/2013,1119,1.263489252,09/01/2010,4,4,NULL,NA,4.931506849,0,0.041312864,3,1800
403733,11/03/2013,1036,1.486348918,07/02/2010,4,4,03/04/2014,NA,1.063013699,1,0.127306254,3,388
403740,16/04/2013,1316,0.797681748,13/02/2010,4,1,25/04/2014,NA,1.024657534,1,-0.175510074,3,374
403803,25/02/2013,916,1.165359642,07/04/2010,4,4,29/06/2016,NA,3.342465753,1,0.063039327,3,1220
403831,25/02/2013,520,0.892878951,12/05/2010,4,1,20/01/2016,NA,2.901369863,1,-0.160991722,3,1059
403866,25/02/2013,606,1.082500443,27/06/2010,3,3,25/11/2014,NA,1.747945205,1,0.018955189,3,638
403887,21/02/2013,1314,1.012551275,22/07/2010,4,2,NULL,NA,4.931506849,0,-0.056713252,3,1800
403894,11/03/2013,944,0.967807925,27/07/2010,4,2,NULL,NA,4.931506849,0,-0.004293176,3,1800
403929,25/02/2013,638,0.933362668,19/08/2010,4,2,25/04/2014,NA,1.161643836,1,-0.090330459,3,424
404069,13/05/2014,179,0.842366182,25/11/2010,4,1,11/08/2016,NA,2.249315068,1,-0.19850003,3,821
404111,13/05/2014,976,1.281695721,13/12/2010,4,4,03/11/2015,NA,1.476712329,1,0.152228238,3,539
404132,13/05/2014,1019,1.175379271,07/01/2011,4,4,01/05/2015,NA,0.967123288,1,0.044252161,3,353
404188,15/05/2014,796,0.699172688,14/02/2011,4,1,NULL,NA,4.931506849,0,-0.214461301,3,1800
404216,14/05/2014,321,1.321936582,24/03/2011,4,4,NULL,NA,4.931506849,0,0.112250969,3,1800
404356,13/05/2014,1085,1.516630761,09/07/2011,4,4,NULL,NA,4.931506849,0,0.227065391,3,1800
404370,13/05/2014,1037,1.282128295,20/07/2011,4,4,03/10/2016,NA,2.394520548,1,0.016675805,3,874
404405,13/05/2014,117,1.025585358,10/08/2011,4,2,NULL,NA,4.931506849,0,-0.081603632,3,1800
404461,23/04/2014,477,1.072387607,10/09/2011,3,3,25/04/2014,NA,0.005479452,1,0.056881012,3,2
503062,24/03/2011,173,0.996792559,14/09/2008,3,2,31/10/2011,NA,0.605479452,1,-0.140996054,3,221
503202,16/02/2012,904,1.120704932,02/01/2009,4,3,30/08/2013,NA,1.536986301,1,0.089199243,3,561
503223,23/02/2012,1251,1.453075423,22/01/2009,4,4,16/05/2014,NA,2.22739726,1,0.110757414,3,813
503230,20/02/2012,123,1.341071838,03/02/2009,4,4,NULL,NA,4.931506849,0,0.211787721,3,1800
503244,20/02/2012,385,1.295570162,15/02/2009,4,4,17/07/2014,NA,2.405479452,1,0.13798262,3,878
503258,27/02/2012,1121,1.136854087,22/02/2009,4,3,08/01/2015,NA,2.865753425,1,-0.017288524,3,1046
503286,17/02/2012,229,1.04227591,11/04/2009,4,3,17/03/2015,NA,3.079452055,1,-0.045871033,3,1124
503440,16/02/2012,233,0.841348066,18/07/2009,4,1,31/08/2015,NA,3.539726027,1,-0.134053712,3,1292
503503,22/02/2012,1267,1.139381586,07/08/2009,4,3,17/08/2016,NA,4.487671233,1,0.016606517,3,1638
503517,22/02/2013,563,1.182703892,27/08/2009,5,4,11/08/2016,NA,3.468493151,1,0.048866456,3,1266
503531,22/02/2013,855,1.036290677,25/09/2009,5,2,03/12/2013,NA,0.778082192,1,-0.187047422,3,284
503594,25/02/2013,859,0.928732038,03/12/2009,4,2,19/02/2015,NA,1.983561644,1,-0.044468562,3,724
503657,25/02/2013,1332,0.969384897,09/12/2009,4,2,24/05/2014,NA,1.24109589,1,-0.040150754,3,453
503678,15/04/2013,536,0.977025428,10/01/2010,4,2,01/05/2015,NA,2.043835616,1,-0.102137014,3,746
503699,21/02/2013,440,0.908508652,26/01/2010,4,1,26/04/2014,NA,1.175342466,1,-0.102195637,3,429
503741,25/02/2013,1248,0.740632365,16/02/2010,4,1,17/07/2014,NA,1.389041096,1,-0.188254261,3,507
503811,11/03/2013,481,0.914982871,25/04/2010,4,1,10/01/2014,NA,0.835616438,1,-0.087392341,3,305
503853,11/03/2013,1220,0.943183667,30/05/2010,4,2,06/06/2014,NA,1.238356164,1,-0.120512473,3,452
503867,11/03/2013,167,1.024937139,29/06/2010,4,2,29/06/2016,NA,3.304109589,1,0.079328248,3,1206
503895,25/02/2013,139,0.908493243,27/07/2010,4,1,25/07/2013,NA,0.410958904,1,-0.123199987,3,150
503951,27/02/2013,75,1.158401099,02/08/2010,4,4,06/08/2015,NA,2.438356164,1,0.042908788,3,890
504063,13/05/2014,843,1.130107781,17/11/2010,4,3,16/11/2016,NA,2.515068493,1,-0.002999445,3,918
504126,15/05/2014,351,0.988962964,04/01/2011,4,2,NULL,NA,4.931506849,0,-0.027314669,3,1800
504133,16/05/2014,731,1.319205617,08/01/2011,4,4,06/08/2015,NA,1.224657534,1,0.244013786,3,447
504217,19/08/2014,1012,1.112631997,25/03/2011,4,3,NULL,NA,4.931506849,0,-0.0893616,3,1800
504273,15/05/2014,281,0.986987585,22/04/2011,4,2,06/08/2015,NA,1.22739726,1,-0.074521021,3,448
504343,28/05/2014,679,0.827081093,19/06/2011,4,1,09/10/2015,NA,1.367123288,1,-0.188866736,3,499
504364,16/05/2014,750,1.009262959,16/07/2011,4,2,NULL,NA,4.931506849,0,-0.01195071,3,1800
504406,13/05/2014,1152,1.613725396,10/08/2011,4,4,29/06/2016,NA,2.131506849,1,0.245721115,3,778
603077,17/02/2012,1131,0.809007791,13/10/2008,4,1,05/11/2015,NA,3.717808219,1,-0.25082819,3,1357
603084,20/02/2012,476,1.325130625,25/10/2008,4,4,NULL,NA,4.931506849,0,0.10441057,3,1800
603161,27/02/2012,556,0.990946281,11/12/2008,4,2,16/11/2012,NA,0.720547945,1,-0.151307479,3,263
603252,22/02/2012,404,0.704250085,18/02/2009,4,1,09/11/2014,NA,2.715068493,1,-0.145072132,3,991
603399,17/02/2012,1002,1.153700752,01/06/2009,4,4,15/04/2016,NA,4.161643836,1,0.009176854,3,1519
603406,20/02/2012,634,1.078847156,05/06/2009,4,3,16/07/2012,NA,0.402739726,1,-0.028017437,3,147
603595,25/02/2013,776,1.276509248,03/12/2009,4,4,13/11/2015,NA,2.715068493,1,0.143878156,3,991
603679,11/03/2013,272,1.464316954,10/01/2010,4,4,20/11/2015,NA,2.695890411,1,0.13898196,3,984
603686,03/04/2013,1258,0.819272405,13/01/2010,4,1,04/04/2013,NA,0.002739726,1,-0.211686009,3,1
603826,27/02/2013,319,1.258309983,10/05/2010,4,4,14/08/2014,NA,1.460273973,1,0.231795036,3,533
603840,11/03/2013,210,1.115552049,23/05/2010,4,3,06/06/2013,NA,0.238356164,1,-0.095834624,3,87
603861,21/02/2013,1127,1.004248743,16/06/2010,4,2,22/12/2015,NA,2.832876712,1,-0.11262266,3,1034
603868,22/02/2013,965,1.088066406,04/07/2010,3,3,NULL,NA,4.931506849,0,0.118739076,3,1800
603924,25/02/2013,1366,1.133260049,13/08/2010,4,3,08/01/2015,NA,1.868493151,1,0.057669731,3,682
603966,11/03/2013,308,0.85956489,10/08/2010,3,1,18/08/2015,NA,2.438356164,1,-0.104123787,3,890
603994,04/04/2013,825,0.812976452,24/09/2010,4,1,04/04/2013,NA,0,1,-0.117611179,3,0
604057,09/01/2014,754,0.909960046,07/11/2010,4,1,10/01/2014,NA,0.002739726,1,-0.137481558,3,1
604190,16/05/2014,851,1.2944559,16/02/2011,4,4,NULL,NA,4.931506849,0,0.140321388,3,1800
604197,14/05/2014,506,1.126342604,22/02/2011,4,3,NULL,NA,4.931506849,0,-0.0186125,3,1800
604211,13/05/2014,1233,1.180414009,16/03/2011,4,4,06/08/2015,NA,1.232876712,1,0.08683458,3,450
604225,14/05/2014,869,1.008199642,06/04/2011,4,2,NULL,NA,4.931506849,0,0.007634002,3,1800
604267,13/05/2014,100,0.769452782,18/04/2011,4,1,14/12/2016,NA,2.591780822,1,-0.21630057,3,946
604295,14/05/2014,771,1.192607474,26/05/2011,4,4,16/11/2016,NA,2.512328767,1,0.001091129,3,917
604330,17/07/2014,594,0.853394084,01/06/2011,4,1,17/07/2014,NA,0,1,-0.146493095,3,0
604351,28/05/2014,852,1.262636696,03/07/2011,4,4,01/09/2014,NA,0.263013699,1,0.054562281,3,96
604365,15/05/2014,204,0.95134227,17/07/2011,4,2,01/05/2015,NA,0.961643836,1,-0.055298301,3,351
604407,16/05/2014,352,1.039597154,10/08/2011,4,3,NULL,NA,4.931506849,0,-0.003228326,3,1800
604652,16/11/2014,141,1.105898107,01/02/2012,4,3,16/11/2014,NA,0,1,-0.03155223,3,0
703057,20/02/2012,893,1.015553135,10/09/2008,4,2,07/12/2012,NA,0.797260274,1,-0.067361809,3,291
703057,25/03/2011,405,0.998934301,10/09/2008,3,2,07/12/2012,NA,1.706849315,1,-0.009293359,3,623
703064,20/02/2012,1319,1.096591065,18/09/2008,4,3,15/10/2015,NA,3.652054795,1,0.051205768,3,1333
703064,24/03/2011,880,0.901966087,18/09/2008,3,1,15/10/2015,NA,4.564383562,1,-0.114881488,3,1666
703078,22/02/2012,591,0.97597831,15/10/2008,4,2,06/08/2015,NA,3.454794521,1,-0.139825508,3,1261
703092,17/02/2012,140,1.021342298,04/11/2008,4,2,16/01/2015,NA,2.915068493,1,-0.099501789,3,1064
703155,17/02/2012,417,0.985740439,25/11/2008,4,2,17/08/2016,NA,4.501369863,1,-0.055950829,3,1643
703204,27/02/2012,442,1.23149399,02/01/2009,4,4,30/10/2013,NA,1.673972603,1,-0.051291173,3,611
703253,16/02/2012,845,0.994997227,19/02/2009,4,2,NULL,NA,4.931506849,0,-0.138917945,3,1800
703267,07/12/2011,1113,0.907837022,07/03/2009,5,1,08/12/2011,NA,0.002739726,1,-0.189530274,3,1
703267,28/09/2011,949,1.07621878,07/03/2009,4,3,08/12/2011,NA,0.194520548,1,0.097073968,3,71
703274,23/02/2012,1383,0.926370813,19/03/2009,4,1,NULL,NA,4.931506849,0,-0.048936939,3,1800
703281,20/02/2012,1088,1.133792898,03/04/2009,4,3,04/10/2015,NA,3.621917808,1,0.041018278,3,1322
703379,16/02/2012,1244,1.127353751,04/05/2009,4,3,14/10/2013,NA,1.660273973,1,-0.058487977,3,606
703386,17/02/2012,985,1.033257366,16/05/2009,4,2,07/12/2012,NA,0.805479452,1,-0.103785098,3,294
703400,22/02/2012,1096,1.433854364,02/06/2009,4,4,11/08/2016,NA,4.471232877,1,0.090207575,3,1632
703512,22/02/2012,436,1.023705205,19/08/2009,4,2,08/01/2016,NA,3.879452055,1,0.07652082,3,1416
703582,22/02/2013,986,1.114920536,13/11/2009,4,3,NULL,NA,4.931506849,0,-0.034102822,3,1800
703589,11/03/2013,383,0.969040477,27/11/2009,4,2,29/08/2013,NA,0.468493151,1,-0.071205592,3,171
703596,27/02/2013,84,0.993856822,03/12/2009,4,2,18/04/2014,NA,1.136986301,1,-0.053645492,3,415
703631,11/03/2013,1245,1.09777926,15/12/2009,4,3,26/10/2014,NA,1.62739726,1,0.086986886,3,594
703659,27/02/2013,1277,1.173147044,13/12/2009,4,4,16/05/2014,NA,1.21369863,1,-0.079797109,3,443
703687,21/02/2013,545,0.997423671,13/01/2010,4,2,NULL,NA,4.931506849,0,0.01112536,3,1800
703806,03/04/2013,858,1.251450584,10/04/2010,4,4,NULL,NA,4.931506849,0,0.078423542,3,1800
703813,11/03/2013,454,1.031493929,25/04/2010,4,2,15/10/2015,NA,2.597260274,1,0.011631136,3,948
703862,15/04/2013,119,0.962572246,17/06/2010,4,2,NULL,NA,4.931506849,0,-0.033902851,3,1800
703876,22/02/2013,700,0.912274999,12/07/2010,4,1,NULL,NA,4.931506849,0,-0.113722024,3,1800
704065,14/05/2014,236,0.948747879,20/11/2010,4,2,NULL,NA,4.931506849,0,-0.10593646,3,1800
704135,13/05/2014,1236,1.134444804,10/01/2011,4,3,16/05/2014,NA,0.008219178,1,-0.00362154,3,3
704205,13/05/2014,138,1.193456334,13/03/2011,4,4,NULL,NA,4.931506849,0,0.083107773,3,1800
704212,13/05/2014,544,1.207203627,17/03/2011,4,4,25/06/2015,NA,1.117808219,1,0.041314453,3,408
704268,14/05/2014,699,1.026504609,19/04/2011,4,2,05/11/2015,NA,1.479452055,1,-0.008907274,3,540
704289,16/05/2014,1280,1.114053056,22/05/2011,4,3,15/04/2016,NA,1.917808219,1,-0.028735059,3,700
704345,16/05/2014,191,1.358734649,20/06/2011,4,4,NULL,NA,4.931506849,0,0.139333018,3,1800
704373,12/05/2014,921,1.109641878,23/07/2011,4,3,NULL,NA,4.931506849,0,0.155670778,3,1800
704492,12/05/2014,600,1.483994949,19/10/2011,3,4,10/07/2014,NA,0.161643836,1,0.047867366,3,59
704527,14/05/2014,874,1.15836734,01/11/2011,3,4,30/01/2015,NA,0.715068493,1,0.021183929,3,261
704548,14/11/2014,787,0.866355818,28/11/2011,4,1,14/11/2014,NA,0,1,-0.133763682,3,0
704611,24/12/2014,175,0.798617476,12/01/2012,4,1,01/05/2015,NA,0.350684932,1,-0.175403834,3,128
103065,16/02/2012,265,0.924597235,18/09/2008,4,1,15/04/2016,NA,4.164383562,1,-0.057034205,4,1520
103079,16/02/2012,937,0.845867813,15/10/2008,4,1,14/10/2013,NA,1.660273973,1,-0.114014351,4,606
103086,21/02/2012,670,0.89314526,27/10/2008,4,1,04/04/2013,NA,1.117808219,1,-0.081817174,4,408
103093,17/02/2012,1234,0.901334242,07/11/2008,4,1,30/01/2015,NA,2.953424658,1,-0.041967316,4,1078
103163,27/02/2012,161,1.039600276,13/12/2008,4,3,05/02/2013,NA,0.942465753,1,-0.007607986,4,344
103240,17/02/2012,641,1.091380156,12/02/2009,4,3,05/11/2015,NA,3.717808219,1,-0.096763855,4,1357
103247,20/02/2012,1308,1.421473972,16/02/2009,4,4,17/07/2014,NA,2.405479452,1,0.109991415,4,878
103275,20/02/2012,488,0.8157655,21/03/2009,4,1,23/02/2012,NA,0.008219178,1,-0.271379691,4,3
103359,27/02/2012,844,0.9928157,27/05/2009,4,2,16/01/2015,NA,2.887671233,1,-0.103062733,4,1054
103394,16/02/2012,294,0.90536145,27/05/2009,4,1,16/01/2015,NA,2.917808219,1,-0.117935616,4,1065
103408,20/02/2012,353,1.095196533,06/06/2009,4,3,01/05/2015,NA,3.194520548,1,-0.016937206,4,1166
103429,03/10/2012,1343,0.99309415,29/06/2009,5,2,04/10/2012,NA,0.002739726,1,-0.018156075,4,1
103429,17/02/2012,403,1.048295471,29/06/2009,4,3,04/10/2012,NA,0.630136986,1,-0.042268983,4,230
103506,16/02/2012,1292,1.330220214,10/08/2009,4,4,08/04/2015,NA,3.142465753,1,0.049545924,4,1147
103576,11/03/2013,447,1.170487747,01/11/2009,4,4,16/05/2014,NA,1.180821918,1,0.053035162,4,431
103590,21/02/2013,310,1.088849193,27/11/2009,4,3,25/04/2014,NA,1.17260274,1,0.010766621,4,428
103660,03/04/2013,739,0.926221798,15/12/2009,4,1,30/09/2014,NA,1.493150685,1,-0.125915433,4,545
103681,11/03/2013,1384,1.093733858,12/01/2010,4,3,03/11/2014,NA,1.649315068,1,-0.046828827,4,602
103744,27/02/2013,561,1.417469513,20/02/2010,4,4,17/07/2014,NA,1.383561644,1,0.231032976,4,505
103751,11/03/2013,734,1.094743723,27/02/2010,4,3,09/07/2014,NA,1.328767123,1,0.11530045,4,485
103772,27/02/2013,1147,1.221226684,02/04/2010,6,4,01/05/2015,NA,2.17260274,1,0.07768493,4,793
103814,22/02/2013,770,1.074586261,26/04/2010,4,3,09/10/2015,NA,2.62739726,1,-0.030582549,4,959
103821,27/02/2013,1128,0.845094233,01/05/2010,4,1,01/05/2014,NA,1.17260274,1,-0.132088091,4,428
104073,15/05/2014,1357,0.99838333,06/12/2010,4,2,04/11/2014,NA,0.473972603,1,-0.005735147,4,173
104115,13/05/2014,94,1.11225011,17/12/2010,4,3,06/08/2015,NA,1.232876712,1,0.021399141,4,450
104136,28/05/2014,317,1.009484193,11/01/2011,4,2,04/11/2015,NA,1.438356164,1,-0.039840815,4,525
104192,15/05/2014,978,1.02036619,17/02/2011,4,2,23/08/2014,NA,0.273972603,1,0.051179084,4,100
104206,28/08/2014,238,0.752279692,14/03/2011,4,1,NULL,NA,4.931506849,0,-0.233647227,4,1800
104213,28/08/2014,814,1.064879332,17/03/2011,4,3,NULL,NA,4.931506849,0,-0.014386826,4,1800
104220,16/05/2014,1092,1.257772,31/03/2011,4,4,11/08/2016,NA,2.24109589,1,0.06636444,4,818
104262,14/05/2014,149,1.274463233,15/04/2011,4,4,NULL,NA,4.931506849,0,0.127243349,4,1800
104290,16/05/2014,1299,1.115152359,24/05/2011,4,3,NULL,NA,4.931506849,0,0.046696982,4,1800
104353,14/05/2014,496,1.137383723,03/07/2011,4,3,15/10/2015,NA,1.421917808,1,-0.016400731,4,519
203080,17/02/2012,1197,1.015831398,16/10/2008,4,2,25/04/2014,NA,2.18630137,1,0.12447704,4,798
203087,22/02/2012,252,1.257777466,29/10/2008,5,4,22/07/2016,NA,4.416438356,1,0.056850054,4,1612
203206,16/02/2012,1200,1.123490676,02/01/2009,4,3,23/02/2012,NA,0.019178082,1,-0.081430427,4,7
203241,22/02/2012,871,1.094413134,12/02/2009,4,3,NULL,NA,4.931506849,0,-0.004741915,4,1800
203283,21/02/2012,1331,0.964881689,05/04/2009,4,2,01/11/2016,NA,4.698630137,1,-0.089983579,4,1715
203290,16/02/2012,1213,1.097783047,14/04/2009,4,3,24/01/2013,NA,0.939726027,1,-0.027490471,4,343
203381,16/02/2012,214,0.991095506,05/05/2009,4,2,05/01/2013,NA,0.887671233,1,-0.011251447,4,324
203402,22/02/2012,225,0.923541625,04/06/2009,4,1,25/04/2014,NA,2.17260274,1,-0.0010807,4,793
203430,22/02/2012,337,0.913120182,04/07/2009,4,1,NULL,NA,4.931506849,0,-0.116732463,4,1800
203437,20/02/2012,901,0.843234265,14/07/2009,2,1,06/08/2015,NA,3.460273973,1,-0.158858919,4,1263
203535,11/03/2013,710,1.156591298,28/09/2009,4,4,15/03/2015,NA,2.010958904,1,-0.021682373,4,734
203549,25/02/2013,1070,1.52042459,25/10/2009,4,4,20/04/2014,NA,1.147945205,1,0.100889852,4,419
203584,11/03/2013,341,1.042532951,14/11/2009,4,3,03/11/2014,NA,1.649315068,1,-0.01642864,4,602
203661,22/02/2013,1254,1.200794223,19/12/2009,4,4,13/09/2013,NA,0.556164384,1,0.087526854,4,203
203668,21/02/2013,629,1.369789916,31/12/2009,4,4,NULL,NA,4.931506849,0,0.123674544,4,1800
203689,11/03/2013,882,1.072972315,16/01/2010,3,3,03/10/2016,NA,3.567123288,1,-0.071999708,4,1302
203745,21/02/2013,243,1.041109128,21/02/2010,4,3,14/06/2013,NA,0.309589041,1,-0.017420755,4,113
203759,03/04/2013,1307,1.116095904,11/03/2010,4,3,02/04/2015,NA,1.997260274,1,0.090794121,4,729
203864,22/02/2013,958,0.900040298,22/06/2010,4,1,NULL,NA,4.931506849,0,-0.063914903,4,1800
203892,21/02/2013,274,1.033344497,27/07/2010,3,2,06/06/2013,NA,0.287671233,1,0.129635524,4,105
203899,14/01/2014,541,0.851942864,31/07/2010,5,1,14/01/2014,NA,0,1,-0.007235806,4,0
203899,25/02/2013,1130,0.702023079,31/07/2010,4,1,14/01/2014,NA,0.884931507,1,-0.249798356,4,323
203969,25/02/2013,344,0.780431792,15/08/2010,3,1,11/08/2015,NA,2.457534247,1,-0.118950866,4,897
204074,15/05/2014,408,0.987396633,07/12/2010,4,2,04/11/2015,NA,1.473972603,1,0.039241346,4,538
204193,16/05/2014,516,1.023222597,17/02/2011,4,2,05/05/2016,NA,1.97260274,1,-0.067568809,4,720
204207,15/05/2014,136,1.058304076,15/03/2011,4,3,23/06/2016,NA,2.109589041,1,-0.034276404,4,770
204221,12/05/2014,1266,1.352537233,31/03/2011,4,4,NULL,NA,4.931506849,0,0.175899217,4,1800
204263,01/11/2013,1047,1.150294292,16/04/2011,4,4,01/11/2013,NA,0,1,-0.036145682,4,0
204347,14/05/2014,241,0.922598984,24/06/2011,4,1,NULL,NA,4.931506849,0,-0.150151217,4,1800
204354,15/05/2014,1202,0.839334204,03/07/2011,4,1,17/09/2016,NA,2.345205479,1,-0.180294576,4,856
204683,09/10/2014,690,0.97770995,13/03/2012,3,2,08/04/2015,NA,0.495890411,1,-0.108752969,4,181
303060,06/04/2011,773,1.177112117,11/09/2008,3,4,02/08/2012,NA,1.326027397,1,0.028008667,4,484
303060,27/02/2012,941,0.900060772,11/09/2008,4,1,02/08/2012,NA,0.430136986,1,-0.157070846,4,157
303095,16/02/2012,343,0.942013815,12/11/2008,4,2,03/05/2013,NA,1.210958904,1,-0.058156971,4,442
303151,23/02/2012,1195,1.380443486,22/11/2008,4,4,17/07/2014,NA,2.397260274,1,-0.011072933,4,875
303235,20/02/2012,273,0.951853758,08/02/2009,3,2,20/11/2015,NA,3.750684932,1,-0.020318015,4,1369
303249,16/02/2012,671,1.084795984,17/02/2009,4,3,27/05/2012,NA,0.276712329,1,0.02834524,4,101
303263,23/02/2012,244,1.062356639,26/02/2009,4,3,04/11/2014,NA,2.698630137,1,-0.005853391,4,985
303291,17/02/2012,652,0.966910896,14/04/2009,4,2,08/04/2015,NA,3.139726027,1,-0.095870024,4,1146
303417,17/02/2012,886,0.914371951,15/06/2009,4,1,16/07/2012,NA,0.410958904,1,-0.085150035,4,150
303424,20/02/2012,339,1.048889914,24/06/2009,4,3,25/04/2014,NA,2.178082192,1,-0.052033151,4,795
303508,20/02/2012,1090,1.336413774,14/08/2009,4,4,25/04/2014,NA,2.178082192,1,0.045425417,4,795
303522,21/02/2013,413,0.955156876,02/09/2009,5,2,NULL,NA,4.931506849,0,-0.047870198,4,1800
303543,27/02/2013,1318,1.175791771,12/10/2009,4,4,29/08/2013,NA,0.501369863,1,-0.003618905,4,183
303662,27/02/2013,492,1.250372349,19/12/2009,4,4,10/01/2014,NA,0.868493151,1,0.09396243,4,317
303669,25/02/2013,412,1.026630296,03/01/2010,4,2,06/08/2015,NA,2.443835616,1,-0.002596795,4,892
303683,25/02/2013,1379,0.909841867,12/01/2010,4,1,NULL,NA,4.931506849,0,0.00128606,4,1800
303732,11/03/2013,653,1.107200276,06/02/2010,4,3,NULL,NA,4.931506849,0,0.016486839,4,1800
303746,22/02/2013,535,0.918166112,22/02/2010,4,1,07/07/2014,NA,1.369863014,1,-0.050418526,4,500
303753,11/03/2013,190,1.119935854,03/03/2010,4,3,04/04/2013,NA,0.065753425,1,-0.01241428,4,24
303767,21/02/2013,124,1.188312907,29/03/2010,4,4,03/11/2015,NA,2.698630137,1,0.124916478,4,985
303816,27/02/2013,954,0.879510605,29/04/2010,4,1,NULL,NA,4.931506849,0,-0.083925753,4,1800
303837,22/02/2013,1249,0.910832097,20/05/2010,4,1,NULL,NA,4.931506849,0,-0.144031848,4,1800
303844,25/02/2013,323,1.086691737,25/05/2010,4,3,NULL,NA,4.931506849,0,0.120017175,4,1800
303851,11/03/2013,183,1.140822396,28/05/2010,4,4,NULL,NA,4.931506849,0,0.053551351,4,1800
303872,27/02/2013,98,0.832363939,06/07/2010,4,1,16/11/2016,NA,3.720547945,1,-0.097046897,4,1358
303893,22/02/2013,453,0.78781955,27/07/2010,4,1,NULL,NA,4.931506849,0,-0.145502264,4,1800
303928,27/02/2013,393,0.785852554,16/08/2010,4,1,NULL,NA,4.931506849,0,-0.113180214,4,1800
304208,15/05/2014,1351,1.124945575,15/03/2011,4,3,16/05/2014,NA,0.002739726,1,0.011869317,4,1
304257,28/05/2014,147,1.108103216,12/04/2011,4,3,07/09/2016,NA,2.282191781,1,0.095277262,4,833
304264,28/08/2014,785,1.038193751,16/04/2011,4,3,NULL,NA,4.931506849,0,-0.079170488,4,1800
304271,01/06/2014,163,0.893786977,20/04/2011,4,1,01/06/2014,NA,0,1,-0.132837362,4,0
304278,14/05/2014,578,0.890061267,30/04/2011,4,1,NULL,NA,4.931506849,0,-0.158594233,4,1800
304285,15/11/2013,971,1.422278537,11/05/2011,4,4,15/11/2013,NA,0,1,0.203021777,4,0
304355,15/05/2014,927,0.746301254,08/07/2011,4,1,08/01/2015,NA,0.652054795,1,-0.221729594,4,238
304404,16/05/2014,1271,0.926991793,09/08/2011,4,2,03/11/2014,NA,0.468493151,1,-0.141483476,4,171
304418,14/05/2014,810,0.877934429,27/08/2011,3,1,04/11/2014,NA,0.476712329,1,-0.178379226,4,174
304614,14/08/2014,938,0.701369218,13/01/2012,3,1,14/08/2014,NA,0,1,-0.268897395,4,0
403159,20/02/2012,212,0.988788664,05/12/2008,4,2,05/05/2016,NA,4.208219178,1,-0.03911119,4,1536
403173,17/02/2012,1188,0.993611685,31/12/2008,4,2,04/10/2012,NA,0.630136986,1,-0.074332408,4,230
403215,22/02/2012,537,0.944430811,14/01/2009,4,2,15/11/2013,NA,1.731506849,1,-0.088165592,4,632
403264,27/02/2012,897,0.988658632,03/03/2009,4,2,27/06/2014,NA,2.331506849,1,-0.114283542,4,851
403376,23/02/2012,410,0.93460249,01/05/2009,3,2,NULL,NA,4.931506849,0,-0.191492821,4,1800
403432,22/02/2012,1111,1.274616579,08/07/2009,4,4,NULL,NA,4.931506849,0,0.076360979,4,1800
403516,21/02/2013,876,1.109834578,25/08/2009,5,3,11/08/2015,NA,2.468493151,1,-0.036880486,4,901
403523,25/02/2013,790,1.429597405,04/09/2009,3,4,10/07/2014,NA,1.369863014,1,0.162263334,4,500
403537,21/02/2013,1312,1.076090561,05/10/2009,4,3,10/07/2014,NA,1.380821918,1,0.046188196,4,504
403593,27/02/2013,157,1.409239936,29/11/2009,4,4,NULL,NA,4.931506849,0,0.126206309,4,1800
403656,25/02/2013,667,1.102162287,09/12/2009,4,3,11/08/2016,NA,3.460273973,1,-0.008699498,4,1263
403677,11/03/2013,1119,1.263489252,09/01/2010,4,4,NULL,NA,4.931506849,0,0.041312864,4,1800
403733,11/03/2013,1036,1.486348918,07/02/2010,4,4,03/04/2014,NA,1.063013699,1,0.127306254,4,388
403740,16/04/2013,1316,0.797681748,13/02/2010,4,1,25/04/2014,NA,1.024657534,1,-0.175510074,4,374
403803,25/02/2013,916,1.165359642,07/04/2010,4,4,29/06/2016,NA,3.342465753,1,0.063039327,4,1220
