recodedId,sampleDate,ExtractionID,QC_RTL,DOB,TEL_sampleNO,CULL_DATE,CutoffDate,Survival,Time_Months,Time_Years,Event,residRTL_plateRow,AGE_Y
6585,16/03/2010,1287,0.915342806,02/01/2009,2,30/08/2013,01/01/2017,1701,55.7704918,4.660273973,1,-0.025565667,1
6585,16/02/2012,904,1.120704932,02/01/2009,4,30/08/2013,01/01/2017,1701,55.7704918,4.660273973,1,0.089199243,4
6389,23/02/2012,1251,1.453075423,22/01/2009,4,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,0.110757414,4
6389,23/02/2012,1251,1.453075423,22/01/2009,4,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,0.110757414,3
6389,26/01/2009,1259,1.543991614,22/01/2009,1,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,0.262162013,0
6389,13/05/2014,752,1.010692811,22/01/2009,6,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,-0.161254208,5
6389,16/03/2010,1103,1.399502709,22/01/2009,2,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,-0.028148572,1
6389,24/03/2011,282,1.052893681,22/01/2009,3,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,-0.030090149,2
1939,16/03/2010,1038,1.313274044,03/02/2009,2,NULL,01/01/2017,2889,94.72131148,7.915068493,0,-0.078307231,1
1939,20/02/2012,123,1.341071838,03/02/2009,4,NULL,01/01/2017,2889,94.72131148,7.915068493,0,0.211787721,4
1939,28/05/2014,680,1.285210742,03/02/2009,6,NULL,01/01/2017,2889,94.72131148,7.915068493,0,0.152109294,5
1939,05/07/2011,1016,1.01568255,03/02/2009,3,NULL,01/01/2017,2889,94.72131148,7.915068493,0,-0.117424536,2
1939,09/02/2009,418,1.276800447,03/02/2009,1,NULL,01/01/2017,2889,94.72131148,7.915068493,0,0.09137707,0
1939,20/02/2012,123,1.341071838,03/02/2009,4,NULL,01/01/2017,2889,94.72131148,7.915068493,0,0.211787721,3
7120,16/03/2010,947,1.324138496,15/02/2009,2,17/07/2014,01/01/2017,1978,64.85245902,5.419178082,1,0.0578529,1
7120,20/02/2009,342,1.182858439,15/02/2009,1,17/07/2014,01/01/2017,1978,64.85245902,5.419178082,1,0.029319438,0
7120,20/02/2012,385,1.295570162,15/02/2009,4,17/07/2014,01/01/2017,1978,64.85245902,5.419178082,1,0.13798262,4
7120,24/03/2011,623,1.103880394,15/02/2009,3,17/07/2014,01/01/2017,1978,64.85245902,5.419178082,1,-0.020900765,2
7120,20/02/2012,385,1.295570162,15/02/2009,4,17/07/2014,01/01/2017,1978,64.85245902,5.419178082,1,0.13798262,3
7120,17/07/2014,955,1.210342376,15/02/2009,6,17/07/2014,01/01/2017,1978,64.85245902,5.419178082,1,-0.032005882,5
6815,28/02/2011,1050,1.249172253,22/02/2009,3,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,0.005379442,2
6815,27/02/2012,1121,1.136854087,22/02/2009,4,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,-0.017288524,4
6815,27/02/2012,1121,1.136854087,22/02/2009,4,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,-0.017288524,3
6815,16/03/2010,1261,1.278971308,22/02/2009,2,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,0.102801409,1
6815,22/02/2009,312,1.166507808,22/02/2009,1,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,0.145535362,0
6815,20/08/2014,439,0.921579515,22/02/2009,6,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,-0.114595836,5
10019,16/03/2010,979,0.912069365,11/04/2009,2,17/03/2015,01/01/2017,2166,71.01639344,5.934246575,1,-0.148397802,1
10019,14/04/2009,721,1.290537155,11/04/2009,1,17/03/2015,01/01/2017,2166,71.01639344,5.934246575,1,0.165213233,0
10019,05/07/2011,81,1.205036872,11/04/2009,3,17/03/2015,01/01/2017,2166,71.01639344,5.934246575,1,0.159528383,2
10019,17/02/2012,229,1.04227591,11/04/2009,4,17/03/2015,01/01/2017,2166,71.01639344,5.934246575,1,-0.045871033,4
10019,28/05/2014,258,1.028219545,11/04/2009,6,17/03/2015,01/01/2017,2166,71.01639344,5.934246575,1,-0.021532087,5
10019,17/02/2012,229,1.04227591,11/04/2009,4,17/03/2015,01/01/2017,2166,71.01639344,5.934246575,1,-0.045871033,3
4028,16/03/2010,531,0.746548389,18/07/2009,2,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,-0.165830597,1
4028,28/03/2011,251,0.918586823,18/07/2009,3,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,0.009922727,2
4028,23/07/2009,1323,1.113416729,18/07/2009,1,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,0.205852426,0
4028,28/05/2014,1001,0.767779373,18/07/2009,6,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,-0.16281075,5
4028,16/02/2012,233,0.841348066,18/07/2009,4,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,-0.134053712,4
4028,16/02/2012,233,0.841348066,18/07/2009,4,31/08/2015,01/01/2017,2235,73.27868852,6.123287671,1,-0.134053712,3
10952,16/03/2010,349,1.147296507,07/08/2009,2,17/08/2016,01/01/2017,2567,84.16393443,7.032876712,1,0.052247943,1
10952,14/05/2014,925,1.068837928,07/08/2009,6,17/08/2016,01/01/2017,2567,84.16393443,7.032876712,1,-0.081390197,5
10952,19/08/2009,172,1.116154842,07/08/2009,1,NULL,01/01/2017,2704,88.6557377,7.408219178,0,0.008853553,0
10952,22/02/2012,1267,1.139381586,07/08/2009,4,17/08/2016,01/01/2017,2567,84.16393443,7.032876712,1,0.016606517,3
10952,28/03/2011,409,1.072948432,07/08/2009,3,17/08/2016,01/01/2017,2567,84.16393443,7.032876712,1,-0.017124291,2
10952,22/02/2012,1267,1.139381586,07/08/2009,4,17/08/2016,01/01/2017,2567,84.16393443,7.032876712,1,0.016606517,4
8287,16/03/2010,1378,1.052376564,27/08/2009,2,11/08/2016,01/01/2017,2541,83.31147541,6.961643836,1,0.045779476,1
8287,28/03/2011,217,1.078690105,27/08/2009,3,11/08/2016,01/01/2017,2541,83.31147541,6.961643836,1,0.02286678,2
8287,31/08/2009,118,1.080045625,27/08/2009,1,NULL,01/01/2017,2684,88,7.353424658,0,0.038687019,0
8287,12/05/2014,1155,1.109731846,27/08/2009,7,11/08/2016,01/01/2017,2541,83.31147541,6.961643836,1,-0.050241248,5
8287,22/02/2013,563,1.182703892,27/08/2009,5,11/08/2016,01/01/2017,2541,83.31147541,6.961643836,1,0.048866456,3
8287,22/02/2013,563,1.182703892,27/08/2009,5,11/08/2016,01/01/2017,2541,83.31147541,6.961643836,1,0.048866456,4
8287,22/02/2012,801,1.058503715,27/08/2009,4,11/08/2016,01/01/2017,2541,83.31147541,6.961643836,1,-0.108509188,2
9131,22/02/2013,855,1.036290677,25/09/2009,5,03/12/2013,01/01/2017,1530,50.16393443,4.191780822,1,-0.187047422,3
9131,22/02/2012,611,1.301333421,25/09/2009,4,03/12/2013,01/01/2017,1530,50.16393443,4.191780822,1,0.11212141,2
9131,22/02/2013,855,1.036290677,25/09/2009,5,03/12/2013,01/01/2017,1530,50.16393443,4.191780822,1,-0.187047422,4
9131,28/03/2011,99,1.232925047,25/09/2009,3,03/12/2013,01/01/2017,1530,50.16393443,4.191780822,1,-0.061573528,2
9131,28/09/2009,605,1.626252498,25/09/2009,1,03/12/2013,01/01/2017,1530,50.16393443,4.191780822,1,0.297093315,0
1559,28/03/2011,1046,1.196063764,03/12/2009,2,19/02/2015,01/01/2017,1904,62.42622951,5.216438356,1,-0.090587954,1
1559,08/12/2009,1273,1.050576603,03/12/2009,1,19/02/2015,01/01/2017,1904,62.42622951,5.216438356,1,-0.010529837,0
1559,16/02/2012,188,0.869575415,03/12/2009,3,19/02/2015,01/01/2017,1904,62.42622951,5.216438356,1,-0.152946779,2
1559,25/02/2013,859,0.928732038,03/12/2009,4,19/02/2015,01/01/2017,1904,62.42622951,5.216438356,1,-0.044468562,4
1559,25/02/2013,859,0.928732038,03/12/2009,4,19/02/2015,01/01/2017,1904,62.42622951,5.216438356,1,-0.044468562,3
2431,25/02/2013,1332,0.969384897,09/12/2009,4,24/05/2014,01/01/2017,1627,53.3442623,4.457534247,1,-0.040150754,3
2431,14/12/2009,714,1.202255999,09/12/2009,1,24/05/2014,01/01/2017,1627,53.3442623,4.457534247,1,0.139198986,0
2431,16/02/2012,1164,0.921039204,09/12/2009,3,24/05/2014,01/01/2017,1627,53.3442623,4.457534247,1,-0.098626737,2
2431,30/03/2011,361,1.179828511,09/12/2009,2,24/05/2014,01/01/2017,1627,53.3442623,4.457534247,1,0.022974836,1
2431,25/02/2013,1332,0.969384897,09/12/2009,4,24/05/2014,01/01/2017,1627,53.3442623,4.457534247,1,-0.040150754,4
6894,17/02/2012,620,1.194273362,10/01/2010,3,01/05/2015,01/01/2017,1937,63.50819672,5.306849315,1,0.099533744,2
6894,13/01/2010,1052,1.390270832,10/01/2010,1,01/05/2015,01/01/2017,1937,63.50819672,5.306849315,1,0.121756752,0
6894,14/04/2011,269,1.024503475,10/01/2010,2,01/05/2015,01/01/2017,1937,63.50819672,5.306849315,1,-0.04254087,1
6894,15/04/2013,536,0.977025428,10/01/2010,4,01/05/2015,01/01/2017,1937,63.50819672,5.306849315,1,-0.102137014,4
6894,15/04/2013,536,0.977025428,10/01/2010,4,01/05/2015,01/01/2017,1937,63.50819672,5.306849315,1,-0.102137014,3
7224,21/02/2013,440,0.908508652,26/01/2010,4,26/04/2014,01/01/2017,1551,50.85245902,4.249315068,1,-0.102195637,4
7224,14/04/2011,1247,1.026994894,26/01/2010,2,26/04/2014,01/01/2017,1551,50.85245902,4.249315068,1,0.000990728,1
7224,01/02/2010,587,0.975483955,26/01/2010,1,26/04/2014,01/01/2017,1551,50.85245902,4.249315068,1,0.03598243,0
7224,21/02/2013,440,0.908508652,26/01/2010,4,26/04/2014,01/01/2017,1551,50.85245902,4.249315068,1,-0.102195637,3
7224,20/02/2012,1286,1.112171901,26/01/2010,3,26/04/2014,01/01/2017,1551,50.85245902,4.249315068,1,0.001647145,2
141,26/02/2010,1400,0.832427776,16/02/2010,1,17/07/2014,01/01/2017,1612,52.85245902,4.416438356,1,-0.115441027,0
141,25/02/2013,1248,0.740632365,16/02/2010,4,17/07/2014,01/01/2017,1612,52.85245902,4.416438356,1,-0.188254261,4
141,14/04/2011,510,0.927795262,16/02/2010,2,17/07/2014,01/01/2017,1612,52.85245902,4.416438356,1,0.05876301,1
141,25/02/2013,1248,0.740632365,16/02/2010,4,17/07/2014,01/01/2017,1612,52.85245902,4.416438356,1,-0.188254261,3
141,16/02/2012,1270,0.751747161,16/02/2010,3,17/07/2014,01/01/2017,1612,52.85245902,4.416438356,1,-0.096592292,2
242,05/04/2010,1414,1.181250541,31/03/2010,1,11/06/2012,01/01/2017,803,26.32786885,2.2,1,0.12149764,0
242,14/04/2011,694,0.972929173,31/03/2010,2,11/06/2012,01/01/2017,803,26.32786885,2.2,1,-0.150531878,1
242,14/03/2012,152,1.29138939,31/03/2010,3,11/06/2012,01/01/2017,803,26.32786885,2.2,1,0.157061595,2
679,29/04/2010,1226,1.034858829,25/04/2010,1,10/01/2014,01/01/2017,1356,44.45901639,3.715068493,1,0.082982791,0
679,11/03/2013,481,0.914982871,25/04/2010,4,10/01/2014,01/01/2017,1356,44.45901639,3.715068493,1,-0.087392341,3
679,14/04/2011,1034,1.192082813,25/04/2010,2,10/01/2014,01/01/2017,1356,44.45901639,3.715068493,1,0.025819847,1
679,11/03/2013,481,0.914982871,25/04/2010,4,10/01/2014,01/01/2017,1356,44.45901639,3.715068493,1,-0.087392341,4
679,29/02/2012,1281,0.941056386,25/04/2010,3,10/01/2014,01/01/2017,1356,44.45901639,3.715068493,1,-0.062745553,2
3610,04/06/2010,867,1.007286624,30/05/2010,1,06/06/2014,01/01/2017,1468,48.13114754,4.021917808,1,0.091463954,0
3610,11/03/2013,1220,0.943183667,30/05/2010,4,06/06/2014,01/01/2017,1468,48.13114754,4.021917808,1,-0.120512473,3
3610,14/04/2011,1296,1.154427546,30/05/2010,2,06/06/2014,01/01/2017,1468,48.13114754,4.021917808,1,0.156369271,1
3610,14/03/2012,1228,0.88552548,30/05/2010,3,06/06/2014,01/01/2017,1468,48.13114754,4.021917808,1,-0.183592274,2
3610,11/03/2013,1220,0.943183667,30/05/2010,4,06/06/2014,01/01/2017,1468,48.13114754,4.021917808,1,-0.120512473,4
6944,11/03/2013,167,1.024937139,29/06/2010,4,29/06/2016,01/01/2017,2192,71.86885246,6.005479452,1,0.079328248,3
6944,02/07/2010,669,1.044726417,29/06/2010,1,NULL,01/01/2017,2378,77.96721311,6.515068493,0,-0.027530401,0
6944,14/04/2011,369,0.95780584,29/06/2010,2,29/06/2016,01/01/2017,2192,71.86885246,6.005479452,1,-0.156029815,1
6944,11/03/2013,167,1.024937139,29/06/2010,4,29/06/2016,01/01/2017,2192,71.86885246,6.005479452,1,0.079328248,4
6944,23/03/2012,1242,1.049884181,29/06/2010,3,29/06/2016,01/01/2017,2192,71.86885246,6.005479452,1,0.047596798,2
6436,25/02/2013,139,0.908493243,27/07/2010,4,25/07/2013,01/01/2017,1094,35.86885246,2.997260274,1,-0.123199987,3
6436,14/04/2011,1338,0.978097252,27/07/2010,2,25/07/2013,01/01/2017,1094,35.86885246,2.997260274,1,-0.045680164,1
6436,25/02/2013,139,0.908493243,27/07/2010,4,25/07/2013,01/01/2017,1094,35.86885246,2.997260274,1,-0.123199987,4
6436,02/08/2010,508,1.053290674,27/07/2010,1,25/07/2013,01/01/2017,1094,35.86885246,2.997260274,1,0.104346979,0
6436,27/03/2012,112,1.083544615,27/07/2010,3,25/07/2013,01/01/2017,1094,35.86885246,2.997260274,1,0.049794306,2
9829,05/08/2010,635,0.941839909,02/08/2010,1,06/08/2015,01/01/2017,1830,60,5.01369863,1,-0.023709082,0
9829,27/02/2013,75,1.158401099,02/08/2010,4,06/08/2015,01/01/2017,1830,60,5.01369863,1,0.042908788,3
9829,14/04/2011,608,1.071992409,02/08/2010,2,06/08/2015,01/01/2017,1830,60,5.01369863,1,-0.032597388,1
9829,27/02/2013,75,1.158401099,02/08/2010,4,06/08/2015,01/01/2017,1830,60,5.01369863,1,0.042908788,4
9829,23/03/2012,1116,1.015811506,02/08/2010,3,06/08/2015,01/01/2017,1830,60,5.01369863,1,-0.0669796,2
3795,29/10/2010,604,1.233789656,26/10/2010,1,05/05/2016,01/01/2017,2018,66.16393443,5.528767123,1,0.151692064,0
3795,23/03/2012,837,1.064628618,26/10/2010,2,05/05/2016,01/01/2017,2018,66.16393443,5.528767123,1,-0.047178887,1
3795,22/02/2013,438,0.947727135,26/10/2010,3,05/05/2016,01/01/2017,2018,66.16393443,5.528767123,1,-0.131219318,2
10120,25/02/2013,914,1.195062977,17/11/2010,3,16/11/2016,01/01/2017,2191,71.83606557,6.002739726,1,0.032982088,2
10120,23/03/2012,1165,0.9846612,17/11/2010,2,16/11/2016,01/01/2017,2191,71.83606557,6.002739726,1,-0.10974371,1
10120,22/11/2010,463,1.267203829,17/11/2010,1,NULL,01/01/2017,2237,73.3442623,6.128767123,0,0.120881042,0
10120,13/05/2014,843,1.130107781,17/11/2010,4,16/11/2016,01/01/2017,2191,71.83606557,6.002739726,1,-0.002999445,4
10120,13/05/2014,843,1.130107781,17/11/2010,4,16/11/2016,01/01/2017,2191,71.83606557,6.002739726,1,-0.002999445,3
10760,27/02/2013,1182,1.078073478,04/01/2011,3,NULL,01/01/2017,2189,71.7704918,5.997260274,0,0.023471266,2
10760,15/05/2014,351,0.988962964,04/01/2011,4,NULL,01/01/2017,2189,71.7704918,5.997260274,0,-0.027314669,3
10760,06/01/2011,1333,1.011026415,04/01/2011,1,NULL,01/01/2017,2189,71.7704918,5.997260274,0,0.03642218,0
10760,15/05/2014,351,0.988962964,04/01/2011,4,NULL,01/01/2017,2189,71.7704918,5.997260274,0,-0.027314669,4
10760,23/03/2012,280,0.986126859,04/01/2011,2,NULL,01/01/2017,2189,71.7704918,5.997260274,0,-0.109816459,1
2281,16/05/2014,731,1.319205617,08/01/2011,4,06/08/2015,01/01/2017,1671,54.78688525,4.578082192,1,0.244013786,4
2281,21/02/2013,1336,0.790950108,08/01/2011,3,06/08/2015,01/01/2017,1671,54.78688525,4.578082192,1,-0.177682092,2
2281,16/05/2014,731,1.319205617,08/01/2011,4,06/08/2015,01/01/2017,1671,54.78688525,4.578082192,1,0.244013786,3
2281,21/01/2011,227,1.013855677,08/01/2011,1,06/08/2015,01/01/2017,1671,54.78688525,4.578082192,1,-0.032620794,0
2281,23/03/2012,936,0.9738807,08/01/2011,2,06/08/2015,01/01/2017,1671,54.78688525,4.578082192,1,-0.045852881,1
4925,23/03/2012,956,0.821014068,21/02/2011,2,06/09/2013,01/01/2017,928,30.42622951,2.542465753,1,-0.185916681,1
4925,04/03/2011,1374,0.929998569,21/02/2011,1,06/09/2013,01/01/2017,928,30.42622951,2.542465753,1,0.005283412,0
4925,07/03/2013,1264,0.975191904,21/02/2011,3,06/09/2013,01/01/2017,928,30.42622951,2.542465753,1,0.004327465,2
5746,05/04/2011,221,1.346289962,25/03/2011,1,NULL,01/01/2017,2109,69.14754098,5.778082192,0,0.18815347,0
5746,13/03/2013,878,1.319378542,25/03/2011,3,NULL,01/01/2017,2109,69.14754098,5.778082192,0,0.100922936,2
5746,23/03/2012,1098,1.180588852,25/03/2011,2,NULL,01/01/2017,2109,69.14754098,5.778082192,0,-0.040465565,1
5746,19/08/2014,1012,1.112631997,25/03/2011,4,NULL,01/01/2017,2109,69.14754098,5.778082192,0,-0.0893616,3
5746,19/08/2014,1012,1.112631997,25/03/2011,4,NULL,01/01/2017,2109,69.14754098,5.778082192,0,-0.0893616,4
6535,15/05/2014,281,0.986987585,22/04/2011,4,06/08/2015,01/01/2017,1567,51.37704918,4.293150685,1,-0.074521021,4
6535,15/05/2014,281,0.986987585,22/04/2011,4,06/08/2015,01/01/2017,1567,51.37704918,4.293150685,1,-0.074521021,3
6535,27/04/2011,554,1.161780314,22/04/2011,1,06/08/2015,01/01/2017,1567,51.37704918,4.293150685,1,0.166622764,0
6535,27/02/2013,1330,0.884959953,22/04/2011,3,06/08/2015,01/01/2017,1567,51.37704918,4.293150685,1,-0.119780139,2
6535,23/03/2012,1219,0.956072634,22/04/2011,2,06/08/2015,01/01/2017,1567,51.37704918,4.293150685,1,-0.036153958,1
4287,07/03/2013,887,0.888449562,19/06/2011,3,09/10/2015,01/01/2017,1573,51.57377049,4.309589041,1,-0.114101272,2
4287,28/05/2014,679,0.827081093,19/06/2011,4,09/10/2015,01/01/2017,1573,51.57377049,4.309589041,1,-0.188866736,3
4287,28/05/2014,679,0.827081093,19/06/2011,4,09/10/2015,01/01/2017,1573,51.57377049,4.309589041,1,-0.188866736,4
4287,27/06/2011,677,1.142907619,19/06/2011,1,09/10/2015,01/01/2017,1573,51.57377049,4.309589041,1,0.100732002,0
4287,23/03/2012,500,1.132975392,19/06/2011,2,09/10/2015,01/01/2017,1573,51.57377049,4.309589041,1,0.084347888,1
6029,16/05/2014,750,1.009262959,16/07/2011,4,NULL,01/01/2017,1996,65.44262295,5.468493151,0,-0.01195071,3
6029,16/05/2014,750,1.009262959,16/07/2011,4,NULL,01/01/2017,1996,65.44262295,5.468493151,0,-0.01195071,4
6029,07/03/2013,689,0.809794382,16/07/2011,3,NULL,01/01/2017,1996,65.44262295,5.468493151,0,-0.147865863,2
6029,21/07/2011,425,1.099211604,16/07/2011,1,NULL,01/01/2017,1996,65.44262295,5.468493151,0,0.062022048,0
6029,23/03/2012,684,0.849352556,16/07/2011,2,NULL,01/01/2017,1996,65.44262295,5.468493151,0,-0.096084286,1
7870,07/03/2013,92,1.175581809,10/08/2011,3,29/06/2016,01/01/2017,1785,58.52459016,4.890410959,1,0.02477036,2
7870,16/08/2011,729,1.02333748,10/08/2011,1,29/06/2016,01/01/2017,1785,58.52459016,4.890410959,1,-0.092806388,0
7870,13/05/2014,1152,1.613725396,10/08/2011,4,29/06/2016,01/01/2017,1785,58.52459016,4.890410959,1,0.245721115,4
7870,23/03/2012,584,0.96634935,10/08/2011,2,29/06/2016,01/01/2017,1785,58.52459016,4.890410959,1,-0.097128731,1
7870,13/05/2014,1152,1.613725396,10/08/2011,4,29/06/2016,01/01/2017,1785,58.52459016,4.890410959,1,0.245721115,3
7832,07/03/2013,816,1.087343712,30/03/2012,2,14/08/2014,01/01/2017,867,28.42622951,2.375342466,1,-0.131485888,1
7832,13/04/2012,692,1.069555913,30/03/2012,1,14/08/2014,01/01/2017,867,28.42622951,2.375342466,1,0.038103166,0
7832,14/08/2014,1375,1.275218767,30/03/2012,3,14/08/2014,01/01/2017,867,28.42622951,2.375342466,1,0.198341208,2
6626,07/03/2013,659,0.942731746,08/07/2012,2,15/11/2013,01/01/2017,495,16.2295082,1.356164384,1,-0.053298554,1
6626,10/07/2012,360,0.899926157,08/07/2012,1,15/11/2013,01/01/2017,495,16.2295082,1.356164384,1,-0.065726914,0
1047,03/04/2014,387,1.197287529,02/09/2012,2,08/01/2015,01/01/2017,858,28.13114754,2.350684932,1,0.056545404,2
2866,25/03/2014,583,1.028214259,08/09/2012,2,14/08/2014,01/01/2017,705,23.1147541,1.931506849,1,-0.003085093,2
2866,10/09/2012,116,1.226397094,08/09/2012,1,14/08/2014,01/01/2017,705,23.1147541,1.931506849,1,0.045662472,0
5795,03/04/2014,861,1.180393571,12/09/2012,2,01/05/2015,01/01/2017,961,31.50819672,2.632876712,1,0.028594833,2
5795,19/09/2012,631,1.358868393,12/09/2012,1,01/05/2015,01/01/2017,961,31.50819672,2.632876712,1,0.158321714,0
743,27/09/2012,455,1.126438357,18/09/2012,1,08/04/2015,01/01/2017,932,30.55737705,2.553424658,1,-0.034497781,0
743,03/04/2014,1250,1.260019705,18/09/2012,2,08/04/2015,01/01/2017,932,30.55737705,2.553424658,1,0.146756145,2
8530,28/10/2013,1080,1.610033656,15/10/2013,1,15/07/2014,01/01/2017,273,8.950819672,0.747945205,1,0.224299404,0
9747,03/01/2014,565,0.912942799,30/12/2013,1,28/10/2014,01/01/2017,302,9.901639344,0.82739726,1,-0.104294232,0
9747,28/10/2014,1153,1.25160628,30/12/2013,2,28/10/2014,01/01/2017,302,9.901639344,0.82739726,1,0.085608422,1
8439,16/03/2010,1246,0.918121171,13/10/2008,2,05/11/2015,01/01/2017,2579,84.55737705,7.065753425,1,0.014950233,1
8439,16/10/2008,475,0.969889226,13/10/2008,1,05/11/2015,01/01/2017,2579,84.55737705,7.065753425,1,-0.041721255,0
8439,17/02/2012,1131,0.809007791,13/10/2008,4,05/11/2015,01/01/2017,2579,84.55737705,7.065753425,1,-0.25082819,4
8439,17/02/2012,1131,0.809007791,13/10/2008,4,05/11/2015,01/01/2017,2579,84.55737705,7.065753425,1,-0.25082819,3
533,20/02/2012,476,1.325130625,25/10/2008,4,NULL,01/01/2017,2990,98.03278689,8.191780822,0,0.10441057,3
533,25/03/2011,795,1.47934624,25/10/2008,3,NULL,01/01/2017,2990,98.03278689,8.191780822,0,0.169302325,2
533,20/02/2012,476,1.325130625,25/10/2008,4,NULL,01/01/2017,2990,98.03278689,8.191780822,0,0.10441057,4
533,28/10/2008,122,1.15184998,25/10/2008,1,NULL,01/01/2017,2990,98.03278689,8.191780822,0,-0.051594987,0
533,16/03/2010,391,1.344860933,25/10/2008,2,NULL,01/01/2017,2990,98.03278689,8.191780822,0,0.058374387,1
10729,27/02/2012,556,0.990946281,11/12/2008,4,16/11/2012,01/01/2017,1436,47.08196721,3.934246575,1,-0.151307479,3
10729,16/12/2008,598,1.556167693,11/12/2008,1,16/11/2012,01/01/2017,1436,47.08196721,3.934246575,1,0.288800339,0
10729,27/02/2012,556,0.990946281,11/12/2008,4,16/11/2012,01/01/2017,1436,47.08196721,3.934246575,1,-0.151307479,4
10729,16/03/2010,953,1.106369548,11/12/2008,2,16/11/2012,01/01/2017,1436,47.08196721,3.934246575,1,0.015908249,1
10729,28/02/2011,1291,1.157820591,11/12/2008,3,16/11/2012,01/01/2017,1436,47.08196721,3.934246575,1,0.01146616,2
5315,16/03/2010,592,1.023182132,21/12/2008,2,25/03/2015,01/01/2017,2285,74.91803279,6.260273973,1,-0.093308458,1
5315,02/06/2014,697,1.227973965,21/12/2008,4,25/03/2015,01/01/2017,2285,74.91803279,6.260273973,1,0.069992167,5
5315,22/12/2008,445,1.299007389,21/12/2008,1,25/03/2015,01/01/2017,2285,74.91803279,6.260273973,1,0.109399681,0
7543,16/03/2010,177,0.84850722,18/02/2009,2,09/11/2014,01/01/2017,2090,68.52459016,5.726027397,1,-0.05397426,1
7543,22/02/2012,404,0.704250085,18/02/2009,4,09/11/2014,01/01/2017,2090,68.52459016,5.726027397,1,-0.145072132,3
7543,14/05/2014,483,0.823612572,18/02/2009,6,09/11/2014,01/01/2017,2090,68.52459016,5.726027397,1,-0.165223191,5
7543,22/02/2009,1097,0.878305027,18/02/2009,1,09/11/2014,01/01/2017,2090,68.52459016,5.726027397,1,-0.029020874,0
7543,24/03/2011,909,1.005546353,18/02/2009,3,09/11/2014,01/01/2017,2090,68.52459016,5.726027397,1,0.092683601,2
7543,22/02/2012,404,0.704250085,18/02/2009,4,09/11/2014,01/01/2017,2090,68.52459016,5.726027397,1,-0.145072132,4
7239,08/06/2009,487,1.175248497,01/06/2009,1,NULL,01/01/2017,2771,90.85245902,7.591780822,0,-0.026719953,0
7239,17/02/2012,1002,1.153700752,01/06/2009,4,15/04/2016,01/01/2017,2510,82.29508197,6.876712329,1,0.009176854,3
7239,28/03/2011,1365,0.934852669,01/06/2009,3,15/04/2016,01/01/2017,2510,82.29508197,6.876712329,1,-0.164878095,2
7239,15/05/2014,737,1.339006835,01/06/2009,6,15/04/2016,01/01/2017,2510,82.29508197,6.876712329,1,0.124643474,5
7239,16/03/2010,388,1.094256874,01/06/2009,2,15/04/2016,01/01/2017,2510,82.29508197,6.876712329,1,0.040344616,1
7239,17/02/2012,1002,1.153700752,01/06/2009,4,15/04/2016,01/01/2017,2510,82.29508197,6.876712329,1,0.009176854,4
10284,20/02/2012,634,1.078847156,05/06/2009,4,16/07/2012,01/01/2017,1137,37.27868852,3.115068493,1,-0.028017437,3
10284,16/03/2010,781,1.138896689,05/06/2009,2,16/07/2012,01/01/2017,1137,37.27868852,3.115068493,1,-0.005635594,1
10284,08/06/2009,1170,1.230753891,05/06/2009,1,16/07/2012,01/01/2017,1137,37.27868852,3.115068493,1,0.046946858,0
10284,20/02/2012,634,1.078847156,05/06/2009,4,16/07/2012,01/01/2017,1137,37.27868852,3.115068493,1,-0.028017437,4
10284,28/03/2011,774,1.025362922,05/06/2009,3,16/07/2012,01/01/2017,1137,37.27868852,3.115068493,1,-0.069135565,2
6447,16/03/2010,108,1.185688592,11/07/2009,2,05/07/2011,01/01/2017,724,23.73770492,1.983561644,1,-0.017281005,1
6447,16/07/2009,407,1.265875756,11/07/2009,1,05/07/2011,01/01/2017,724,23.73770492,1.983561644,1,0.128701579,0
6447,28/03/2011,1024,1.118126473,11/07/2009,3,05/07/2011,01/01/2017,724,23.73770492,1.983561644,1,-0.013662335,2
1052,28/03/2011,935,1.082354918,03/12/2009,2,13/11/2015,01/01/2017,2171,71.18032787,5.947945205,1,0.020652275,1
1052,16/02/2012,302,1.044615369,03/12/2009,3,13/11/2015,01/01/2017,2171,71.18032787,5.947945205,1,-0.032157328,2
1052,25/02/2013,776,1.276509248,03/12/2009,4,13/11/2015,01/01/2017,2171,71.18032787,5.947945205,1,0.143878156,4
