recodedID,DOB,BirthYear,BirthSeason,BIRTH_WGT,GENETIC_GROUP,FEED_GROUP,CULL_DATE,CULL_REASON,CULL_GROUP,HERD_LIFE,sampleDate,TEL_sampleNO,AGE_D,AGE_W,AGE_M,AGE_Y,AgeGr,LIVE_WGT,ExtrBatch,ExtractionID,VolOriginalDNAStock,MeanDNAconcentrationNanoDrop,IntegrityGel_score,Plate,RunDate,Row,QC_RTL,LogTL
1825,02/01/2009,2009,2,45,C,NULL,30/10/2013,DIED,O,1762,12/01/2009,1,10,1,0,0,1,NULL,8,262,150,118.27,1,3,02/11/2015,A,1.627742255,0.211585638
1825,02/01/2009,2009,2,45,C,NULL,30/10/2013,DIED,O,1762,16/03/2010,2,438,63,14,1,2,NULL,49,1187,150,109.94,1,19,16/12/2015,C,1.028511726,0.012209247
1825,02/01/2009,2009,2,45,C,NULL,30/10/2013,DIED,O,1762,27/02/2012,4,1151,164,38,3,2,NULL,16,442,200,169.56,1,7,05/11/2015,B,1.23149399,0.090432297
1825,02/01/2009,2009,2,45,C,NULL,30/10/2013,DIED,O,1762,28/02/2011,3,787,112,26,2,2,NULL,18,489,150,142.105,1,7,05/11/2015,A,1.278208932,0.106601848
966,02/01/2009,2009,2,48,S,1,23/02/2012,REPEAT BREEDER,F,1147,02/03/2011,3,789,113,26,2,2,NULL,2,113,150,72.165,1,1,22/10/2015,G,1.254672906,0.09853052
966,02/01/2009,2009,2,48,S,1,23/02/2012,REPEAT BREEDER,F,1147,12/01/2009,1,10,1,0,0,1,NULL,54,1302,150,97.835,1,21,17/12/2015,D,0.973016167,-0.011879944
966,02/01/2009,2009,2,48,S,1,23/02/2012,REPEAT BREEDER,F,1147,16/02/2012,4,1140,163,37,3,2,NULL,49,1200,150,71.64,1,19,16/12/2015,G,1.123490676,0.050569473
966,02/01/2009,2009,2,48,S,1,23/02/2012,REPEAT BREEDER,F,1147,16/03/2010,2,438,63,14,1,2,NULL,33,821,150,54.33,1,25,17/02/2016,G,1.539949126,0.187506374
9683,14/01/2009,2009,2,51,C,2,15/11/2013,MASTITIS,M,1766,15/04/2013,5,1552,222,51,4,2,NULL,52,1268,150,104.08,1,21,17/12/2015,B,1.02867702,0.012279038
9683,14/01/2009,2009,2,51,C,2,15/11/2013,MASTITIS,M,1766,15/11/2013,6,1766,252,58,5,2,NULL,13,363,150,90.31,1,5,05/11/2015,D,0.86899596,-0.060982243
9683,14/01/2009,2009,2,51,C,2,15/11/2013,MASTITIS,M,1766,16/03/2010,2,426,61,14,1,2,NULL,22,574,150,94.65,1,9,06/11/2015,G,1.038754585,0.016512954
9683,14/01/2009,2009,2,51,C,2,15/11/2013,MASTITIS,M,1766,22/02/2012,4,1134,162,37,3,2,NULL,20,537,150,79.125,1,8,06/11/2015,G,0.944430811,-0.024829853
9683,14/01/2009,2009,2,51,C,2,15/11/2013,MASTITIS,M,1766,23/01/2009,1,9,1,0,0,1,NULL,44,1091,150,207.395,1,18,16/12/2015,G,1.411677356,0.149735448
9683,14/01/2009,2009,2,51,C,2,15/11/2013,MASTITIS,M,1766,25/03/2011,3,800,114,26,2,2,NULL,27,685,150,75.565,1,11,12/12/2015,F,1.04139175,0.017614133
8652,21/01/2009,2009,2,41,C,1,04/11/2014,FOOT/LEG PROBLEMS,L,2113,06/06/2014,4,1962,280,64,5,2,NULL,36,888,150,64.33,1,14,11/12/2015,B,1.072406063,0.030359261
8652,21/01/2009,2009,2,41,C,1,04/11/2014,FOOT/LEG PROBLEMS,L,2113,16/03/2010,2,419,60,14,1,2,NULL,14,395,150,59.055,1,6,05/11/2015,C,1.000295525,0.000128326
8652,21/01/2009,2009,2,41,C,1,04/11/2014,FOOT/LEG PROBLEMS,L,2113,23/01/2009,1,2,0,0,0,1,NULL,16,435,150,104.39,1,6,05/11/2015,D,1.248754115,0.096476932
8652,21/01/2009,2009,2,41,C,1,04/11/2014,FOOT/LEG PROBLEMS,L,2113,25/02/2013,3,1496,214,49,4,2,NULL,49,1191,150,54.76,1,19,16/12/2015,G,0.895694547,-0.04784007
6389,22/01/2009,2009,2,36,S,2,16/05/2014,ACCIDENT,O,1940,13/05/2014,6,1937,277,64,5,2,NULL,30,752,150,81.385,1,12,12/12/2015,E,1.010692811,0.004619177
6389,22/01/2009,2009,2,36,S,2,16/05/2014,ACCIDENT,O,1940,16/03/2010,2,418,60,14,1,2,NULL,45,1103,150,106.315,1,18,16/12/2015,B,1.399502709,0.145973743
6389,22/01/2009,2009,2,36,S,2,16/05/2014,ACCIDENT,O,1940,22/02/2013,5,1492,213,49,4,2,NULL,36,894,150,61.405,1,14,11/12/2015,H,1.286936093,0.109556981
6389,22/01/2009,2009,2,36,S,2,16/05/2014,ACCIDENT,O,1940,23/02/2012,4,1127,161,37,3,2,NULL,51,1251,150,83.475,1,20,17/12/2015,B,1.453075423,0.162288157
6389,22/01/2009,2009,2,36,S,2,16/05/2014,ACCIDENT,O,1940,24/03/2011,3,791,113,26,2,2,NULL,9,282,150,125.115,1,4,02/11/2015,D,1.052893681,0.022384519
6389,22/01/2009,2009,2,36,S,2,16/05/2014,ACCIDENT,O,1940,26/01/2009,1,4,1,0,0,1,NULL,52,1259,150,155.26,1,21,17/12/2015,A,1.543991614,0.188644937
1939,03/02/2009,2009,2,50,S,2,NULL,NULL,NULL,NULL,03/04/2013,5,1520,217,50,4,2,NULL,28,708,150,90.265,1,11,12/12/2015,C,1.007831131,0.003387769
1939,03/02/2009,2009,2,50,S,2,NULL,NULL,NULL,NULL,05/07/2011,3,882,126,29,2,2,515,41,1016,150,169.28,1,16,15/12/2015,G,1.01568255,0.006757991
1939,03/02/2009,2009,2,50,S,2,NULL,NULL,NULL,NULL,09/02/2009,1,6,1,0,0,1,NULL,15,418,150,102.58,1,6,05/11/2015,C,1.276800447,0.106123026
1939,03/02/2009,2009,2,50,S,2,NULL,NULL,NULL,NULL,16/03/2010,2,406,58,13,1,2,NULL,42,1038,150,137.94,1,17,15/12/2015,B,1.313274044,0.118355361
1939,03/02/2009,2009,2,50,S,2,NULL,NULL,NULL,NULL,16/12/2014,7,2142,306,70,6,2,NULL,1,95,150,109.74,1,1,22/10/2015,F,1.120102221,0.049257658
1939,03/02/2009,2009,2,50,S,2,NULL,NULL,NULL,NULL,20/02/2012,4,1112,159,36,3,2,NULL,3,123,150,109.83,1,1,22/10/2015,A,1.341071838,0.127452043
1939,03/02/2009,2009,2,50,S,2,NULL,NULL,NULL,NULL,28/05/2014,6,1940,277,64,5,2,NULL,27,680,150,130.205,1,11,12/12/2015,A,1.285210742,0.108974347
6365,08/02/2009,2009,2,46,S,1,15/04/2016,MASTITIS,M,2623,09/02/2009,1,1,0,0,0,1,NULL,46,1135,150,120.14,1,18,16/12/2015,C,1.333481872,0.124987116
6365,08/02/2009,2009,2,46,S,1,15/04/2016,MASTITIS,M,2623,09/03/2011,3,759,108,25,2,2,NULL,25,654,150,104.4,1,10,14/12/2015,H,0.853304409,-0.06889601
6365,08/02/2009,2009,2,46,S,1,15/04/2016,MASTITIS,M,2623,15/04/2013,4,1527,218,50,4,2,NULL,60,915,150,34.85,1,24,04/01/2016,A,0.773188672,-0.111714517
6365,08/02/2009,2009,2,46,S,1,15/04/2016,MASTITIS,M,2623,16/03/2010,2,401,57,13,1,2,NULL,59,511,150,50.15,1,23,18/12/2015,F,1.057177106,0.02414775
6365,08/02/2009,2009,2,46,S,1,15/04/2016,MASTITIS,M,2623,28/05/2014,5,1935,276,63,5,2,NULL,32,802,150,75.1,1,13,14/12/2015,F,0.989470779,-0.004597027
7002,08/02/2009,2009,2,40,C,2,20/11/2015,FOOT/LEG PROBLEMS,L,2476,09/02/2009,1,1,0,0,0,1,NULL,40,993,150,80.795,1,16,15/12/2015,G,1.013221,0.005704182
7002,08/02/2009,2009,2,40,C,2,20/11/2015,FOOT/LEG PROBLEMS,L,2476,16/03/2010,2,401,57,13,1,2,NULL,49,1203,150,44.815,1,20,17/12/2015,A,0.964215555,-0.015825867
7002,08/02/2009,2009,2,40,C,2,20/11/2015,FOOT/LEG PROBLEMS,L,2476,16/05/2014,5,1923,275,63,5,2,NULL,14,380,150,68.12,1,5,05/11/2015,E,0.782842596,-0.106325552
7002,08/02/2009,2009,2,40,C,2,20/11/2015,FOOT/LEG PROBLEMS,L,2476,20/02/2012,3,1107,158,36,3,2,NULL,9,273,150,54.89,1,4,02/11/2015,C,0.951853758,-0.021429771
7002,08/02/2009,2009,2,40,C,2,20/11/2015,FOOT/LEG PROBLEMS,L,2476,21/02/2013,4,1474,211,48,4,2,NULL,15,414,150,126.63,1,6,05/11/2015,G,0.763285422,-0.117313032
309,12/02/2009,2009,2,44,C,1,05/11/2015,FOOT/LEG PROBLEMS,L,2457,09/03/2011,3,755,108,25,2,2,NULL,7,226,150,169.165,1,3,02/11/2015,E,0.983369232,-0.007283384
309,12/02/2009,2009,2,44,C,1,05/11/2015,FOOT/LEG PROBLEMS,L,2457,15/05/2014,6,1918,274,63,5,2,NULL,47,1151,150,51.99,1,19,16/12/2015,A,1.085107834,0.035472899
309,12/02/2009,2009,2,44,C,1,05/11/2015,FOOT/LEG PROBLEMS,L,2457,16/03/2010,2,397,57,13,1,2,NULL,2,104,150,143.55,1,1,22/10/2015,G,1.016333826,0.00703638
309,12/02/2009,2009,2,44,C,1,05/11/2015,FOOT/LEG PROBLEMS,L,2457,17/02/2012,4,1100,157,36,3,2,NULL,25,641,150,86.32,1,10,14/12/2015,B,1.091380156,0.037976053
309,12/02/2009,2009,2,44,C,1,05/11/2015,FOOT/LEG PROBLEMS,L,2457,20/02/2009,1,8,1,0,0,1,NULL,24,617,150,108.235,1,9,06/11/2015,C,1.311376074,0.117727256
309,12/02/2009,2009,2,44,C,1,05/11/2015,FOOT/LEG PROBLEMS,L,2457,27/02/2013,5,1476,211,48,4,2,NULL,33,832,150,53.42,1,13,14/12/2015,D,1.09201369,0.038228083
1178,12/02/2009,2009,2,39,S,2,NULL,NULL,NULL,NULL,16/03/2010,2,397,57,13,1,2,NULL,26,674,150,142.79,1,10,14/12/2015,D,1.281397964,0.10768403
1178,12/02/2009,2009,2,39,S,2,NULL,NULL,NULL,NULL,16/12/2014,7,2133,305,70,6,2,NULL,38,942,150,80.6,1,15,14/12/2015,D,0.912621775,-0.039709173
1178,12/02/2009,2009,2,39,S,2,NULL,NULL,NULL,NULL,19/08/2014,6,2014,288,66,6,2,NULL,5,174,150,74.135,1,2,02/11/2015,C,1.03272706,0.013985557
1178,12/02/2009,2009,2,39,S,2,NULL,NULL,NULL,NULL,20/02/2009,1,8,1,0,0,1,NULL,38,946,150,157.89,1,15,14/12/2015,A,1.305019533,0.115617012
1178,12/02/2009,2009,2,39,S,2,NULL,NULL,NULL,NULL,22/02/2012,4,1105,158,36,3,2,NULL,35,871,150,47.21,1,14,11/12/2015,H,1.094413134,0.039181296
1178,12/02/2009,2009,2,39,S,2,NULL,NULL,NULL,NULL,22/02/2013,5,1471,210,48,4,2,NULL,22,576,150,102.15,1,9,06/11/2015,A,0.944339832,-0.024871692
1178,12/02/2009,2009,2,39,S,2,NULL,NULL,NULL,NULL,25/03/2011,3,771,110,25,2,2,NULL,56,1353,150,86.22,1,22,17/12/2015,D,1.017856739,0.007686656
7120,15/02/2009,2009,2,45,C,2,17/07/2014,REPEAT BREEDER,F,1978,15/04/2013,5,1520,217,50,4,2,NULL,23,602,150,91.705,1,9,06/11/2015,D,1.072163593,0.030261056
7120,15/02/2009,2009,2,45,C,2,17/07/2014,REPEAT BREEDER,F,1978,16/03/2010,2,394,56,13,1,2,NULL,38,947,150,122.065,1,15,14/12/2015,B,1.324138496,0.121933412
7120,15/02/2009,2009,2,45,C,2,17/07/2014,REPEAT BREEDER,F,1978,17/07/2014,6,1978,283,65,5,2,NULL,39,955,150,82.07,1,15,14/12/2015,B,1.210342376,0.082908239
7120,15/02/2009,2009,2,45,C,2,17/07/2014,REPEAT BREEDER,F,1978,20/02/2009,1,5,1,0,0,1,NULL,12,342,150,106.37,1,5,05/11/2015,F,1.182858439,0.072932773
7120,15/02/2009,2009,2,45,C,2,17/07/2014,REPEAT BREEDER,F,1978,20/02/2012,4,1100,157,36,3,2,NULL,14,385,150,57.79,1,6,05/11/2015,A,1.295570162,0.112460937
7120,15/02/2009,2009,2,45,C,2,17/07/2014,REPEAT BREEDER,F,1978,24/03/2011,3,767,110,25,2,2,NULL,24,623,150,51.385,1,9,06/11/2015,A,1.103880394,0.04292202
124,16/02/2009,2009,2,33,S,2,17/07/2014,BRUCELLOSIS/ABORTED,F,1977,05/07/2011,3,869,124,28,2,2,487,37,926,150,60.055,1,15,14/12/2015,D,1.056163937,0.023731334
124,16/02/2009,2009,2,33,S,2,17/07/2014,BRUCELLOSIS/ABORTED,F,1977,16/03/2010,2,393,56,13,1,2,NULL,49,1186,150,95.155,1,19,16/12/2015,B,1.161531675,0.065031058
124,16/02/2009,2009,2,33,S,2,17/07/2014,BRUCELLOSIS/ABORTED,F,1977,20/02/2009,1,4,1,0,0,1,NULL,40,982,150,105.385,1,16,15/12/2015,D,1.171616704,0.068785555
124,16/02/2009,2009,2,33,S,2,17/07/2014,BRUCELLOSIS/ABORTED,F,1977,20/02/2012,4,1099,157,36,3,2,NULL,54,1308,150,88.255,1,21,17/12/2015,B,1.421473972,0.152738912
124,16/02/2009,2009,2,33,S,2,17/07/2014,BRUCELLOSIS/ABORTED,F,1977,21/02/2013,5,1466,209,48,4,2,NULL,17,471,150,69.25,1,7,05/11/2015,G,1.224258197,0.087873021
7637,17/02/2009,2009,2,33,C,2,27/05/2012,ACCIDENT,O,1195,05/07/2011,3,868,124,28,2,2,465,46,1126,150,70.27,1,18,16/12/2015,B,1.004251447,0.001842466
7637,17/02/2009,2009,2,33,C,2,27/05/2012,ACCIDENT,O,1195,16/02/2012,4,1094,156,36,3,2,499,26,671,150,116.27,1,10,14/12/2015,A,1.084795984,0.035348069
7637,17/02/2009,2009,2,33,C,2,27/05/2012,ACCIDENT,O,1195,16/03/2010,2,392,56,13,1,2,NULL,11,314,150,95.605,1,4,02/11/2015,D,0.924699466,-0.033999393
7637,17/02/2009,2009,2,33,C,2,27/05/2012,ACCIDENT,O,1195,22/02/2009,1,5,1,0,0,1,NULL,39,962,150,169.995,1,15,14/12/2015,A,1.236270903,0.092113648
7543,18/02/2009,2009,2,49,S,2,09/11/2014,DIED,O,2090,09/11/2014,7,2090,299,69,6,2,NULL,14,386,150,31.66,2,6,05/11/2015,B,0.96918747,-0.013592209
7543,18/02/2009,2009,2,49,S,2,09/11/2014,DIED,O,2090,14/05/2014,6,1911,273,63,5,2,NULL,18,483,150,102.255,1,7,05/11/2015,C,0.823612572,-0.084277033
7543,18/02/2009,2009,2,49,S,2,09/11/2014,DIED,O,2090,16/03/2010,2,391,56,13,1,2,NULL,5,177,150,91.7,1,2,02/11/2015,F,0.84850722,-0.071344458
7543,18/02/2009,2009,2,49,S,2,09/11/2014,DIED,O,2090,22/02/2009,1,4,1,0,0,1,NULL,45,1097,150,116.71,1,18,16/12/2015,D,0.878305027,-0.056354632
7543,18/02/2009,2009,2,49,S,2,09/11/2014,DIED,O,2090,22/02/2012,4,1099,157,36,3,2,NULL,15,404,150,85.515,1,6,05/11/2015,D,0.704250085,-0.152273092
7543,18/02/2009,2009,2,49,S,2,09/11/2014,DIED,O,2090,22/02/2013,5,1465,209,48,4,2,NULL,56,1364,150,65.905,1,22,17/12/2015,G,0.894789102,-0.048279314
7543,18/02/2009,2009,2,49,S,2,09/11/2014,DIED,O,2090,24/03/2011,3,764,109,25,2,2,NULL,37,909,150,66.9,1,14,11/12/2015,F,1.005546353,0.002402095
10639,19/02/2009,2009,2,36,S,1,NULL,NULL,NULL,NULL,05/07/2011,3,866,124,28,2,2,538,50,1222,150,85.225,1,20,17/12/2015,D,0.913470922,-0.039305273
10639,19/02/2009,2009,2,36,S,1,NULL,NULL,NULL,NULL,15/05/2014,6,1911,273,63,5,2,NULL,6,197,150,129.615,1,24,04/01/2016,F,1.127471987,0.05210576
10639,19/02/2009,2009,2,36,S,1,NULL,NULL,NULL,NULL,16/02/2012,4,1092,156,36,3,2,NULL,34,845,150,51.815,1,13,14/12/2015,G,0.994997227,-0.00217813
10639,19/02/2009,2009,2,36,S,1,NULL,NULL,NULL,NULL,16/03/2010,2,390,56,13,1,2,NULL,43,1063,150,90.765,1,17,15/12/2015,D,1.253808454,0.098231194
10639,19/02/2009,2009,2,36,S,1,NULL,NULL,NULL,NULL,22/02/2009,1,3,0,0,0,1,NULL,12,350,150,57.88,1,5,05/11/2015,F,1.271205937,0.104215913
10639,19/02/2009,2009,2,36,S,1,NULL,NULL,NULL,NULL,27/02/2013,5,1469,210,48,4,2,NULL,6,213,150,88.725,1,24,04/01/2016,D,0.848529628,-0.071332989
9029,20/02/2009,2009,2,40,C,NULL,NULL,NULL,NULL,NULL,02/06/2014,4,1928,275,63,5,2,NULL,8,261,150,60.305,1,3,02/11/2015,H,0.876197941,-0.057397772
9029,20/02/2009,2009,2,40,C,NULL,NULL,NULL,NULL,NULL,11/03/2013,3,1480,211,49,4,2,NULL,57,1371,150,80.42,1,22,17/12/2015,F,1.108977661,0.044922798
9029,20/02/2009,2009,2,40,C,NULL,NULL,NULL,NULL,NULL,16/03/2010,2,389,56,13,1,2,NULL,54,1303,150,131.82,1,21,17/12/2015,E,1.002312255,0.00100304
9029,20/02/2009,2009,2,40,C,NULL,NULL,NULL,NULL,NULL,22/02/2009,1,2,0,0,0,1,NULL,57,1387,150,88.615,1,23,18/12/2015,E,0.895299817,-0.048031504
6815,22/02/2009,2009,2,36,C,NULL,08/01/2015,NOT SERVED - POLICY,O,2146,11/03/2013,5,1478,211,48,4,2,NULL,53,1290,150,92.94,1,25,17/02/2016,H,0.984052007,-0.006981949
6815,22/02/2009,2009,2,36,C,NULL,08/01/2015,NOT SERVED - POLICY,O,2146,16/03/2010,2,387,55,13,1,2,NULL,52,1261,150,113.22,1,21,17/12/2015,C,1.278971308,0.106860802
6815,22/02/2009,2009,2,36,C,NULL,08/01/2015,NOT SERVED - POLICY,O,2146,20/08/2014,6,2005,286,66,5,2,NULL,16,439,150,193.97,1,6,05/11/2015,H,0.921579515,-0.035467187
6815,22/02/2009,2009,2,36,C,NULL,08/01/2015,NOT SERVED - POLICY,O,2146,22/02/2009,1,0,0,0,0,1,NULL,59,312,150,99.45,1,23,18/12/2015,E,1.166507808,0.06688765
6815,22/02/2009,2009,2,36,C,NULL,08/01/2015,NOT SERVED - POLICY,O,2146,27/02/2012,4,1100,157,36,3,2,NULL,46,1121,150,70.39,1,18,16/12/2015,E,1.136854087,0.055704727
6815,22/02/2009,2009,2,36,C,NULL,08/01/2015,NOT SERVED - POLICY,O,2146,28/02/2011,3,736,105,24,2,2,NULL,43,1050,150,106,1,17,15/12/2015,F,1.249172253,0.096622329
7027,26/02/2009,2009,2,39,C,1,04/11/2014,NULL,NULL,2077,02/06/2014,6,1922,275,63,5,2,NULL,9,278,150,83.42,1,4,02/11/2015,H,1.149474778,0.060499446
7027,26/02/2009,2009,2,39,C,1,04/11/2014,NULL,NULL,2077,03/03/2009,1,5,1,0,0,1,NULL,13,374,150,116.885,1,5,05/11/2015,G,1.009208654,0.003980966
7027,26/02/2009,2009,2,39,C,1,04/11/2014,NULL,NULL,2077,03/04/2013,5,1497,214,49,4,2,NULL,56,1359,150,89.52,1,22,17/12/2015,B,1.081760414,0.034131085
7027,26/02/2009,2009,2,39,C,1,04/11/2014,NULL,NULL,2077,05/07/2011,3,859,123,28,2,2,529,36,898,150,86.51,1,14,11/12/2015,D,0.969933669,-0.013257965
7027,26/02/2009,2009,2,39,C,1,04/11/2014,NULL,NULL,2077,16/03/2010,2,383,55,13,1,2,NULL,23,590,150,161.315,1,9,06/11/2015,G,1.023313396,0.010008659
7027,26/02/2009,2009,2,39,C,1,04/11/2014,NULL,NULL,2077,23/02/2012,4,1092,156,36,3,2,NULL,8,244,150,51.1,1,3,02/11/2015,G,1.062356639,0.026270336
10429,03/03/2009,2009,2,45,C,NULL,27/06/2014,NULL,NULL,1942,04/06/2014,6,1919,274,63,5,2,NULL,50,1224,150,111.805,1,20,17/12/2015,F,0.996370738,-0.001579036
10429,03/03/2009,2009,2,45,C,NULL,27/06/2014,NULL,NULL,1942,06/04/2011,3,764,109,25,2,2,NULL,25,646,150,111.69,1,10,14/12/2015,G,1.00426397,0.001847882
10429,03/03/2009,2009,2,45,C,NULL,27/06/2014,NULL,NULL,1942,10/03/2009,1,7,1,0,0,1,NULL,57,1372,150,100.895,1,22,17/12/2015,G,1.152205387,0.061529901
10429,03/03/2009,2009,2,45,C,NULL,27/06/2014,NULL,NULL,1942,11/03/2013,5,1469,210,48,4,2,NULL,43,1066,150,83.47,1,17,15/12/2015,G,1.290605209,0.110793414
10429,03/03/2009,2009,2,45,C,NULL,27/06/2014,NULL,NULL,1942,16/03/2010,2,378,54,12,1,2,NULL,42,1026,150,94.385,1,16,15/12/2015,A,0.965647262,-0.015181487
10429,03/03/2009,2009,2,45,C,NULL,27/06/2014,NULL,NULL,1942,27/02/2012,4,1091,156,36,3,2,NULL,36,897,150,62.22,1,14,11/12/2015,C,0.988658632,-0.004953637
6873,07/03/2009,2009,2,49,S,1,08/12/2011,OTHER/SURPLUS,O,1006,06/07/2011,3,851,122,28,2,2,540,40,995,150,90.575,1,16,15/12/2015,A,0.962666063,-0.016524338
6873,07/03/2009,2009,2,49,S,1,08/12/2011,OTHER/SURPLUS,O,1006,07/12/2011,5,1005,144,33,3,2,489,45,1113,150,108.03,1,18,16/12/2015,D,0.907837022,-0.041992111
6873,07/03/2009,2009,2,49,S,1,08/12/2011,OTHER/SURPLUS,O,1006,10/03/2009,1,3,0,0,0,1,NULL,29,733,150,138.395,1,11,12/12/2015,C,1.340004142,0.127106141
6873,07/03/2009,2009,2,49,S,1,08/12/2011,OTHER/SURPLUS,O,1006,16/03/2010,2,374,53,12,1,2,NULL,56,1358,150,105.555,1,22,17/12/2015,A,1.176539013,0.070606333
6873,07/03/2009,2009,2,49,S,1,08/12/2011,OTHER/SURPLUS,O,1006,28/09/2011,4,935,134,31,3,2,NULL,38,949,150,80.635,1,15,14/12/2015,D,1.07621878,0.031900566
2093,19/03/2009,2009,2,46,S,2,NULL,NULL,NULL,NULL,02/04/2009,1,14,2,0,0,1,563,52,1265,150,80.035,1,21,17/12/2015,G,1.187818885,0.074750226
2093,19/03/2009,2009,2,46,S,2,NULL,NULL,NULL,NULL,03/04/2013,5,1476,211,48,4,2,NULL,36,890,150,68.75,1,14,11/12/2015,D,0.866704041,-0.062129179
2093,19/03/2009,2009,2,46,S,2,NULL,NULL,NULL,NULL,14/05/2014,6,1882,269,62,5,2,NULL,24,618,150,37.34,1,9,06/11/2015,D,1.111409907,0.045874264
2093,19/03/2009,2009,2,46,S,2,NULL,NULL,NULL,NULL,16/03/2010,2,362,52,12,1,2,563,3,131,150,163.86,1,2,02/11/2015,A,1.051211457,0.021690086
2093,19/03/2009,2009,2,46,S,2,NULL,NULL,NULL,NULL,16/12/2014,7,2098,300,69,6,2,NULL,52,1263,150,87.67,1,21,17/12/2015,E,0.936767297,-0.028368279
2093,19/03/2009,2009,2,46,S,2,NULL,NULL,NULL,NULL,23/02/2012,4,1071,153,35,3,2,NULL,57,1383,150,64.585,1,23,18/12/2015,A,0.926370813,-0.033215137
2093,19/03/2009,2009,2,46,S,2,NULL,NULL,NULL,NULL,28/03/2011,3,739,106,24,2,2,563,14,394,150,78.225,1,6,05/11/2015,B,1.040282933,0.017151473
3007,21/03/2009,2009,2,37,S,2,23/02/2012,ACCIDENT,O,1069,02/04/2009,1,12,2,0,0,1,NULL,58,1395,150,92.115,1,23,18/12/2015,E,0.990482222,-0.004153315
3007,21/03/2009,2009,2,37,S,2,23/02/2012,ACCIDENT,O,1069,16/03/2010,2,360,51,12,1,2,NULL,50,1225,150,79.28,1,20,17/12/2015,G,1.17994623,0.071862217
3007,21/03/2009,2009,2,37,S,2,23/02/2012,ACCIDENT,O,1069,20/02/2012,4,1066,152,35,3,2,NULL,18,488,150,125.65,1,7,05/11/2015,H,0.8157655,-0.088434666
3007,21/03/2009,2009,2,37,S,2,23/02/2012,ACCIDENT,O,1069,25/03/2011,3,734,105,24,2,2,NULL,12,336,150,120.515,1,5,05/11/2015,H,1.303694052,0.115175684
4102,03/04/2009,2009,1,33,C,2,04/10/2015,OTHER/SURPLUS,O,2375,09/04/2009,1,6,1,0,0,1,441,22,571,150,175.895,1,9,06/11/2015,D,1.038173696,0.016270021
4102,03/04/2009,2009,1,33,C,2,04/10/2015,OTHER/SURPLUS,O,2375,16/03/2010,2,347,50,11,1,2,441,22,564,150,220.945,1,8,06/11/2015,G,1.046522662,0.019748637
4102,03/04/2009,2009,1,33,C,2,04/10/2015,OTHER/SURPLUS,O,2375,16/12/2014,7,2083,298,68,6,2,NULL,5,186,>150,50.68,1,2,02/11/2015,G,1.081922945,0.034196331
4102,03/04/2009,2009,1,33,C,2,04/10/2015,OTHER/SURPLUS,O,2375,20/02/2012,4,1053,150,35,3,2,NULL,44,1088,150,76.21,1,18,16/12/2015,D,1.133792898,0.054533732
4102,03/04/2009,2009,1,33,C,2,04/10/2015,OTHER/SURPLUS,O,2375,21/02/2013,5,1420,203,47,4,2,NULL,53,1297,150,72.94,1,21,17/12/2015,G,1.275188434,0.105574365
4102,03/04/2009,2009,1,33,C,2,04/10/2015,OTHER/SURPLUS,O,2375,28/03/2011,3,724,103,24,2,2,441,44,1074,150,61.58,1,17,15/12/2015,G,1.130042612,0.05309482
4102,03/04/2009,2009,1,33,C,2,04/10/2015,OTHER/SURPLUS,O,2375,28/05/2014,6,1881,269,62,5,2,NULL,28,715,150,113.71,1,11,12/12/2015,B,1.157562543,0.063544465
7908,05/04/2009,2009,1,47,S,2,01/11/2016,FOOT/LEG PROBLEMS,L,2767,09/04/2009,1,4,1,0,0,1,NULL,33,820,150,67.845,1,13,14/12/2015,G,1.223946676,0.087762497
7908,05/04/2009,2009,1,47,S,2,01/11/2016,FOOT/LEG PROBLEMS,L,2767,14/05/2014,6,1865,266,61,5,2,NULL,47,1144,150,52.29,1,19,16/12/2015,C,1.386332986,0.141867557
7908,05/04/2009,2009,1,47,S,2,01/11/2016,FOOT/LEG PROBLEMS,L,2767,16/03/2010,2,345,49,11,1,2,NULL,58,1413,150,107.775,1,23,18/12/2015,G,0.975999769,-0.010550285
7908,05/04/2009,2009,1,47,S,2,01/11/2016,FOOT/LEG PROBLEMS,L,2767,16/12/2014,7,2081,297,68,6,2,NULL,37,911,150,38.8,1,14,11/12/2015,H,1.161967016,0.0651938
7908,05/04/2009,2009,1,47,S,2,01/11/2016,FOOT/LEG PROBLEMS,L,2767,21/02/2012,4,1052,150,34,3,2,NULL,55,1331,150,59.375,2,22,17/12/2015,G,0.964881689,-0.015525935
7908,05/04/2009,2009,1,47,S,2,01/11/2016,FOOT/LEG PROBLEMS,L,2767,22/02/2013,5,1419,203,47,4,2,NULL,48,1178,150,49.06,1,19,16/12/2015,B,1.095039116,0.039429633
7908,05/04/2009,2009,1,47,S,2,01/11/2016,FOOT/LEG PROBLEMS,L,2767,24/03/2011,3,718,103,24,2,2,NULL,32,813,150,37.975,1,13,14/12/2015,H,0.989669397,-0.004509859
10019,11/04/2009,2009,1,46,C,1,17/03/2015,FOOT/LEG PROBLEMS,L,2166,05/07/2011,3,815,116,27,2,2,514,1,81,150,111.56,1,1,22/10/2015,H,1.205036872,0.081000336
10019,11/04/2009,2009,1,46,C,1,17/03/2015,FOOT/LEG PROBLEMS,L,2166,14/04/2009,1,3,0,0,0,1,NULL,28,721,150,90.21,1,11,12/12/2015,G,1.290537155,0.110770513
